category,rating,label,text_
Smartdevices,1,OR,  Simple trick to hang the TV Play any vedio on YouTube Off the TV frm remote On the TV frm remote The OnePlus Y series TV get hang  noting works unless you unplugged and plugged in again Plz try with your One Plus Y series TV and share your feed back The TV software is not properly tested and launch in Market  Some time screen get blur  only volumes come and pictures get hang It takes    to    sec to start Waiting for any Upgraded patch from OnePlus expecting to be fixed with software upgrade Picture and sound quality is good 
Smartdevices,1,CG,  One of the worst product I have never seen we watch tv only    days after that automatically switch off not powering on no proper service please do not buy the service is very very very worat  worst from OnePlus I gave complaint one month ago upto now I did not get any response please do not buy OnePlus products worst products
Smartdevices,4,CG,  Product is good but installetion service is very very bad anybody not call me I called several times to instslletion technition he did not respond finally I installed my tv through local technition do not BUY PRODUCT FROM AMAZON SERVICE NOT GOOD 
Smartdevices,4,OR,  I am reviewing this One plus Tv with various aspects after   th day of usage Picture quality   picture quality is quite good  Because it is full hd   the color in picture are very impressive Sound  It comes with    watt dolby speakers  Very louder but not recommend to listen in full volumeSmart features  It comes with Android    with Pre installed Prime video  Netfix and youtube  Some time you tube crashes  talked to customer care  they said they are working on it In nutshell it is satisfactory with this price range 
Smartdevices,1,OR,  This is the slowest TV I ever used do not waste your money Pathetic display clarity Remote functions are dead slow Amazon refused to offer HDFC cash back Contacted many times  Amazon Agents are irresponsible and still it is pending 
Smartdevices,1,OR,  I never expected to write a negative review for OnePlus Product I love OnePlus but I hate that TV because poor build quality    White edges on bottom of Tv and Screen Flickering is the most common problem   Half of the times  TV does not start with a single button press    Booting takes atleast    seconds   Screen goes all the ways blank in middle of play time    System lag is the maximum in this class of TV s
Smartdevices,4,OR,  Picture quality is damn good  Chromecast is working good  There is some issues with the remote i think Now  the sound    It is ok ok   Simple cheap speakers are far more better than the one plus tv speaker  But i checked all the reviews and all before so compared to other    inch TVs in the market OP is best in all the things except sound  Sometimes it is loud   sometimes not audible at all  I am trying to figure out something for sound 
Smartdevices,1,OR,  Into one month everuthing was working fine    But now the HDMI port got compliant    It take  days for amazon to arrange technician to come   After that its now  days    Till now waiting for spare parts to come    Hope everything will be covered by warranty    Edit   Its nov   th still tv is not repaired    Even amzon customer care people dnt knw what to do with this warranty   Please do not buy this tv     
Smartdevices,1,OR,  Totally waste  from day one itself tv getting hanged   and more over remote not responding while power on  volume will too noisy when we increase only good thing picture quality is good    do not plan to buy this tv
Smartdevices,1,OR,  do not buy seriously telling you guys  instead buy mi or vu tv too many bugs in one plus tv netflux and chromecast not working properly  
Smartdevices,1,OR,  Worst product    do not buy this one  i know its very cheap but plz do not waste your money   Its been the  st night my remote is not being able to switch on the tv    it lags hangsup many times a day sound quality is worst   go for any other brand  but not one plus    never expected this third grade quality product  there is even a colour fluctuation while playing the video sometime and its not even two days  
Smartdevices,1,OR,  Please do not go for this productPoor sound quality   average picture quality  very bad remote  worst of the worst operating system Despite of reporting all this issues related to software and sound quality none of the oneplus support team bother to call back and respond to the query  Its been a month now almost I have been following up with support team   via email   calls  app   twitter the only response I got is I will get back to you within    hours but till today nobody has got back to me with any response 
Smartdevices,5,OR,  I am using this TV since two weeks  My honest review  One of the best picture quality and good designed like premium looks I could see may reviews about sounds quality  My personal experience is sound is  so good    it was clear and there is no any noise The one part i faced the issue is  screen mirroring it was very bad   I unable to connect screen mirror with one plus connect application I am connecting through   party app 
Smartdevices,3,OR,  Performance is good  even it has a good clarity  I am giving it   stars cuz of the poor service  I have been complaining since one month after the purchase of the product  It still has an issue with Wi fi connectivity as well as bluetooth connectivity  It started just after a month of purchase and I have complained it for     time even still there is no response at all  Now it even has an issue with ethernet cable  ie  even after connecting ethernet cable it is showing as no internet  It has such a poor customer service 
Smartdevices,1,CG,  It is a china product  Material and voice is worst than kids toy  It hangs after    days      Worst support for claim     Support team only wasting time    Warraty repair request automitically finished without service     I m going to wait for a week otherwise going to throw this into dustbinToday on    decAmazon person telling that service to be provided by company and company technician without any service without clearing claim finished the claim    Ridiculous
Smartdevices,3,CG,  The picture quality is superb for that price point i am giving   stars only because everything is good except   no data saver mode and does not even support when you trying to update from play store   tv lags a lot of times not very fluid   the sound from the inbulit speakers is very very avg
Smartdevices,1,OR,  I recommend everyone never to buy this one plus tv ever Bought this tv in August month and just after    days cracking sound problem occurs  I complained and they took more than a month to replace the speakers but the problem is still on and the company said sorry sir we can not do anything  I just wasted my money 
Smartdevices,4,OR,  There are plenty of reviews out in youtube and here  so I will keep this short Bought it a few days ago and having used this for a couple of days I can tell you that it has amazing picture quality  sound is adequate if your usage is for an additional bedroom tv and not as your living room tv  It does lag   this is not as zippy or snappy as OnePlus phones are  The UI has pretty basic Android feel to it  oxygen tv is still in a nascent stage of development so do not expect this to blow your mind  Overall this is a good product from OnePlus 
Smartdevices,1,CG,  Gap between frame and screen  Disappointing   Sound quality is very bad   Build quality is very bad
Smartdevices,5,CG,  Very good tv   Picture clarity is superb  Sound quality is not too good  Will need to add a sound bar  Alexa dot does not help in improving the sound quality  Instead using wireless bluetooth gives much better effect 
Smartdevices,1,OR,  I brought the TV during Amazon Prime Sale  I have never expected such a cheap product from such a good brand  TV lags all the time  sometimes you have to press the on off button     times to start the TV  do not fall for the brand name  and If you really care about your moneh  stay away from Oneplus Tv 
Smartdevices,1,OR,  after one month i see lot of issues  build quality is not good  face issues with remote  finally now facing issue with video display  support team is not user friendly it is been two weeks i raised complaint no one is taking care my recommendation   in       we do not have to expect much but if it works for atleast   months i would have recommend the product but i see the difficulty in  nd week itself  so save money and go for guarantee product instead of OnePlus 
Smartdevices,1,OR,  I request all the Amazon user do not buy One Plus TV it is useless TV my Tv Usb port is not working  i complain to customer care still they have not send any technical person i have complain   to   time since last    days useless customer support please buy another brand and do not waste your money in buying one plus tv
Smartdevices,4,OR,  Pros    Picture quality while connecting to the YouTube  Prime Videos i e Android Based Application is good    Sound Quality is Good Cons    While you connect DTH  picture quality is not good  and the same is reflecting as dots 
Smartdevices,1,CG,  Attracted towards OnePlus brand and bought this tv for   k which was  k higher than similar products in other brands   from the day one USB port not working and the delay in technical service was horrible   day after day rescheduling happens and irritating over no of phone calls    replacement will be given after collecting the defective product by the time have already paid   months emi    Very bad experience with Amazon and pathetic one plus tv
Smartdevices,1,OR,  do not buy this TV    Not even   days   display is gone  poor service from Amazon to claim warranty As long as all good Amazon will be right choice  if any problems  they will not take care on the priority   it is been   days no action taken by them  Same I have been seeing from other customers as well  If they got an any issues  very difficult to get it fix or claim warranty 
Smartdevices,5,CG,  Your browser does not support HTML  video   I just love it OnePlus tv picture quality is very nice it is a hd tv but also support full hd videoSound is nice Dolby supportedI would like thanks to Amazon   OnePlus for this wonderful product     Easy to use oxygen os working nice   
Smartdevices,5,OR,  Only One word   Super    I have connected with Videocon HD box  Normal SD channel also having good Clarify    Remote control with faster access  Very fast connected    Moto G  S plus Chromecasted without any problem  But unfortunately Redmi phone unable to Connect  do not know phone problem Or TV 
Smartdevices,5,OR,  it is just another low budget smart TV giving you all the benefits of any other similar televisions available in the market  Oneplus launched it to compete with Mi tv  But it is not worth all the hype  The remote is a let down as sometimes its very slow to respond  The picture quality is quite good  The sound quality could be improved  Overall  it is not bad for the price you get it for 
Smartdevices,5,OR,  OnePlus has rolled out a perfect TV   like it is phones  Good picture quality  display  UI and remote  Direct option to switch to youtube  Netflix   primevideo  The Google assistant works perfectlyNeed bit improvement in sound quality Best pacy in least price
Smartdevices,3,OR,  Echo dot does not work with the TV as advertised and is awaiting a software update so buying an echodot as a bundled offer with the One Plus TV is not helping   The TVs picture quality can be a bit better and really not upto the Mark as it is advertised  The TV apps is a bit slow and hangs at times   The Remote functioning is not as agile comparing a VU or any typical brand   Overall not a pleasant experience and  not expected from One Plus  I have a feeling Oneplus is compromising on the quality at various ends  
Smartdevices,5,OR,  First of all Thank You Amazon and One plus   Really love it   Very good picture quality   it is  k not Support but full HD     p it is very clear to watch   And voice recognition it is clear   Remote control it is awesome   Love its   it is really budget prize   Worth to buy it    inch One Plus TV   Welcome  To our Family in one plus    TV Installation service was very delay   But very good service   Thank you for installation service  
Smartdevices,5,CG,  The picture quality is so crisp   I can actually feel it is like  k   though it is not completely  k The sound is far better than most of the already popular brands  The remote response is amazing Total worth 
Smartdevices,1,CG,  Not working since   month   Done complaint in both amazon and oneplus   worst customer service from both side   they have not repaired till now nor replaced it   do not buy this product   Worst product   Motherboard problem is every common in this series and worst customer service is provided to this product
Smartdevices,1,OR,  do not buy this  One plus is selling faulty products online and there is no support or replacement available  We discovered that My TV s  mother board is faulty just after the    days and called there customer support  They promised to replace the mother board but it is been more than a month and the customer support has no answer why it is not replaced yet and simply asking for more time Can someone suggest if consumer forum can help in this regard 
Smartdevices,1,OR,  I have exchanged Samsung TV to buy    TV very bad quality sound and picture i will never recomand to buy this    tv model i have made mistake by giving my old TV deal all pls do not do that mistake
Smartdevices,1,OR,  Never buy this TV  I have bought with   K   After    days TV Display is not working   I am behind service care to get repair this   TV was delivered on   th Sept  I have raised a complaint on  rd October but still no action taken either from Amazon or Oneplus  Very bad decision made by me   Regretting  
Smartdevices,1,CG,    it is very worst product   do not buy this product    Service is very very worst   Warranty claim also delay for the product    Tv spare parts not available   Customer service person also delayed for this issue
Smartdevices,1,OR,  The Y series Oneplus Tv is the worst when it come to the performance Sound System is poor for standard size hall   it lags too much    The input ports are not proper  It does not recognise sometimes the input device Picture Quality is Ok Ok The device lags too much which makes the picturequality look bad The services of the OnePlus Tv is the Worst One Should not buy OnePlus TV Y series  Go for the Trusted TV brands
Smartdevices,1,OR,  Even though the TV is a very good deal  the service is pathetic  Amazon is just playing with us fromThe last   months  apparently the TV has some missing motherboard parts and the warranty claim people does not lift the call  If you are looking to spend your money on a TV which should last long  Then this is definitely not it 
Smartdevices,1,OR,  The worst tv I have ever seen  they said free installation but no one came to install   customer care is not responding the Tv automatically switch off in between  The sound system is ok the tv is not working properly  I bought it  week before I need a quick response from Amazon team plz give me a suggestion I do not know what to do no hopes and I am from middle class family it is our first LED TV  it made me hopeless plz sir send me your tv installation boy it is my request 
Smartdevices,3,CG,  Product was very good but had worst blasting speakers   one plus does not have good customer service for TV  Since it was manufacturing defect Amazon took return  Else one plus customer service was non existent  Learnt a big lesson  Better to spend  k more and go for Samsung
Smartdevices,5,OR,  Everything is fine at this price i believe you cannot get a good brand and this quality  Its just tv lags a bit but it is negligible  At this price it is the best tv and picture plus sound quality is too good 
Smartdevices,2,OR,  You will get what you pay for  i had high hopes at first and ordered it through amazon The installation service by one plus is satisfactory but the television is where it all spills  it will work properly for the first couple of months and then the experience gets really laggy The contrast is really bad and the sound quality is average It is a one time investment  please go for sony or Samsung by spending more but do not buy this   stars out of   
Smartdevices,5,OR,  We are used to bulky television sets  When this set arrived and was unboxed  it had an air of non seriousness  It looks like a large touch screen mobile phone  But once you switch it on  it packs quite a punch in terms of the screen quality  The remote is very user friendly  I have an issue with the sound though  it is not that great  But for the money I paid for this product  I can not expect everything to be perfect  Overall a decent product 
Smartdevices,1,OR,  Worst product and unprofessional service  do not buy  I have been cheated by One plus for selling sub standard product  Within   month of purchase  panel is not working and no response from last    days on repair request  such an unprofessional company  
Smartdevices,4,OR,  Been   days   So far it is good  I trust Oneplus for quality and design  Remote hangs sometimes and the installation guy tells you nothing about how to use or what  Basically his work is to mount the TV on wall and that is it  Sound is okay but eventually you have to buy soundbar  Beacuse if you are planning for good movie watching experience sound is not great   But that is okay  Best is the picture quality  it is almost like  kOverall a great product for this price  If they can improve on remote hangs it is perfect 
Smartdevices,5,CG,  One of the best product technology wise  just go for it   sounds perfect  picture quality great   remote is cute   this is a smart Android TV   Voice Search is there   YOUTUBE WORKING Great and D h cable quality depends what plan you opt hd or SD   I have Hd SD both     HD WORK SUPERB AND SD WORK BUT DUE TO SD IT WORKS ACCORDINGLY   Final go for it 
Smartdevices,5,CG,  Product is excellent  Quality is awesome  Can see the Oneplus style in the quality  Better picture quality and better sound and better pricing
Smartdevices,1,OR,  Very poor quality tv made by OnePlus  The video quality is not even compared with LCD tv very poor software  Bluetooth mode is also not working properly  Remote is responding only when you pressed its buttons   to   times  Do not waste your money on this go for alternate brands like Realme or TCL  Not wanted to give a single star to this tv but it is mandatory so I gave  
Smartdevices,3,CG,  Picture Quality is ok not much of great experience and remote control is also kind of beta product as several times it is difficult to on and off tv  What I found really bad is sound quality which is low quality and not at all expected experience from OnePlus  I hope they fix in upcoming software update as sound is really bad experience it is not so clear and very bad experience 
Smartdevices,1,CG,  Screen issues worst TV do not buy
Smartdevices,1,OR,  When I read the negative comments on the reviews I thought people are expecting   k tv features in   k budget TV  so I thought it would be good for its price range  But when the product got delivered  I realised buying this TV is a mistake Build quality worst you will not feel worth of the money you spent on the TV  Remote control is another disaster Overall  better to go for alternative 
Smartdevices,1,OR,  Door delivery has not done  I personally went Amazon store and Tv is ok but remote is not workingYour technician has tell that it will replace Tommorow  but till now I did not received any call from Amazon and brand companyPlease help us to get the remote immediately
Smartdevices,5,CG,  This tv  is perfect and one plus does not need any marketing stunt and this tv price is perfect compare to other tv brands and picture quality is perfect And yes Sony Bravia also comes close to this but I would like to go with one plus value for money  
Smartdevices,4,OR,  I am a big fan of one plus  the picture  quality of tv is awesome but sound system would have been better   I am using my logitech bluetooth speaker   I request company to fix this issue   Otherwise   k of our investment would be not wise decision 
Smartdevices,5,OR,  Your browser does not support HTML  video   There is no doubt about picture quality it is one plus product  Just go for it  after Apple one plus is the only company has most trustable about quality and performance   I am planning to buy another one on next sale   
Smartdevices,1,OR,  Very disappointed with the product Remote is not getting paired at all  I have tried other bluetooth device to pair but tv not showing anything  I tried many times in different way also but it is same as before 
Smartdevices,5,OR,  Good picture Quality      Even on slower net   mobile hotspot we can watch   Youtube   amzon prime vidoo   hotstar contents in good Quality     Audio is good   go with Additional speakers   sound bar    We can install multiple Apps from Play store   Remote is easy to use via Bluetooth is good best feature of this TV Over all good in this price segment  go for it if you want to upgrade ur TV 
Smartdevices,5,OR,  I have been using this product since one month and the FHD experience is really amazing  Sound is decent  Vivid mode is not necessary because the standard picture mode gives great colors Pros  bezel less display  great gamut range  good remote controlCon  backlight light is slightly visible when white frames appear   nd image    recommend external sounbars for better sound experience 
Smartdevices,1,OR,  I got defective tv unable to connect the wifi and have some remote pairings issue
Smartdevices,1,OR,  Sound quality is poor i e below average   picture quality is whitish little bit as MI tv  more over Amazon is giving worst service after having   slot bookings service person will come and tell that it is not free of cost we need to pay for wall mount stand and that to MI wall mount or else he will regret to come   Then after calling to  Amazon call service center and none will give proper replay very poor service by Amazon they will make us fools by taking complaint  
Smartdevices,4,OR,  Tv looks premium and slim and very light weight Voice it low than usual   Inbuilt speaker is too low even for small room   You need to use extra Bluetooth speaker   But what else you expect in this price  I got this in   k which is serving purpose overall 
Smartdevices,5,CG,  Picture quality is too good  Also the gap btwn the display and the outer boundary is a little bit  which looks awesome in full hd  Sound quality is avg  I suggest add a sound bar of boAt  About Posting and packaging I have no words      Just amazing  the remote is inbuilt google voice assistant which helps too much  Overall awesome product  Worth it    
Smartdevices,1,OR,  Worst experience   low quality cheap build   go for vu tv or mi tv for better experience   connectivity is very poor  not even usb port is connecting properly   Google voice assistant is not working  dolby atmos poor cheappp    Worst display panel   blindly purchased tv for the brand OnePlus  but totally disappointed       Not user friendly do not BUY ONEPLUS TV       only OP s smart phones are good not any other gadgets   
Smartdevices,4,OR,  The picture and sound quality is very very good and you can literally purchase it if you look something in this budget than any other brand Works with OnePlus connect  Response speed is also great  However you may face some problem with Chromecast  But overall It is LITERALLY WORTH BUYING
Smartdevices,5,OR,  The product is good   but there are few bugs in oxygen play  Every time you have to pair Bluetooth speaker to connect  which is annoying  You are in unpair  pair device loop often The picture quality and perfomance is best in class  The software experience is seamless  I am expecting these minor bug fixes in software update 
Smartdevices,1,CG,  I am not at all satisfied with the picture quality  also there is a fault in the remote  not at all happy with the product  The TV installation person came when the return window was closed  This is not expected from Amazon  this is disgusting I want to return this product 
Smartdevices,4,OR,  The product was enough good for this price segment the only thing which i personally do not like is the sound quality tho there is dolby audio environment there in this the tv the sound Seems to be mixed sound and not clear  The oxygen play is also a good thing in the tv and sometimes the remote seems to be lagging while operating  Although a good and nice tv according to this price segment with amazing video quality
Smartdevices,5,CG,  The TV is perfect in this price range Video quality is very good you can play videos at     p in full HD Smart features are quite excellent One thing that you can see very less bezels and TV is so slim and attractive overall TV IS Excellent but oneplus should improve their speaker sound its not upto the expectation sound improvement should be their 
Smartdevices,5,CG,  Loving the picture quality and slim design  Google Voice recognition is perfect  Easy to setup with just voice command  Hope in future I will be able write more on other features 
Smartdevices,3,CG,  The sound quality is not good   not clear at all to understand a conversation While playing YouTube or Prime or any online site  this unclear sound output becomes more difficult to understand 
Smartdevices,5,CG,  it is a good product by oneplus but the main problem was the TV INSTALLATION  Because of the pandemic it is too late for installation of TV so it is better to buy offline rather than buing online
Smartdevices,3,OR,  Speaker quality is horrible Since they have back speakers it should be kept in an open space and not in any kind of closed space or something that has back covered  Also this was not mentioned in the details which is a little disappointing Resolution is okayish feels more of     rather than      Recommended for watching regular movies and shows but not for gaming 
Smartdevices,2,OR,  Its having software issue  the date and time changes every time when we switch off the TVI was return and get another one  but it is also same software issue    I do not like this
Smartdevices,2,OR,  Display of the TV is not up to mark    withing    days my TV screen got a dark visible line in center of the display      and customer service is not responding 
Smartdevices,1,CG,  Very worst product
Smartdevices,2,OR,  After using this product for a week  suddenly during usage of the tv  There were lines all over the screen  Trying reaching amazon customer Care and product provider from last one week but no one taking the responsibility of the product defect and I am not even contacted by the supplier  This issue is been occurring after    days  so customer care is just saying that we can not return the product  What should I do  Kindly guide 
Smartdevices,1,OR,  Poor quality in service  Within a span of    days  my tv remote functioning has stopped and it takes a    days for warrenty claim  Poor and worest service  Go for another brand 
Smartdevices,1,OR,  Your browser does not support HTML  video   We purchased this one plus tv twice one of the Remote stopped working and no support provided by Amazon and one plus tv is useless without remote no physical button in tv is given and no replacement of remote available in market
Smartdevices,1,CG,  Your browser does not support HTML  video Bad Experience   Bad Product   Bad Service  Repair service too late  no positive response from Amazon and OnePlusWorst TV ever  do not buyGoogle assistant not working   complaint     times no solution
Smartdevices,4,CG,  Considering Price it was Good at display but audio quality was not up to the mark remaining all 
Smartdevices,4,OR,  TV picture quality and sound is good  but there is delay while opening apps remote control also slow  OnePlus connect app is not working with the tvInstallation service is not provided  I have waited for more than    days but the service man has not showed up  when I contacted Amazon customer service they keep saying   more days  at last I have done the installation through some local service man
Smartdevices,1,OR,  I purchased y    inch tv on   th jan      After using for approx   month a white line appeared on the right side of screen  I raised complain twice with Amazon  they did send technicians who came and took photos and videos of tv and went promising that I will get a call back about the resolution  now its being   month I have received nothing   No call no solution of the issue worst worst service from Amazon and worst product 
Smartdevices,1,CG,  One of the worst experience i got from this product  No customer service to help  The TV was lying for almost    days because no one came to install and finally i had to return  Most irresponsible service from one plu 
Smartdevices,4,CG,  Everything is good Wonderful display but remember it is full hd display if you come closer you can find noticeSound is good when you change settings into dolb digital but iam getting crackling sound from left speaker   I booked service if they solve the problem no problem otherwise I will go for replacementConnectivity also good only you feel laging when you do screen mirroring through wifi
Smartdevices,5,CG,  I have already read all the reviews and I knew the tv does not sound great but the picture quality is soo good and the brand value of one plus is a plus    at this price point this is the only good brand      Buy a good sound bar and you are good to go I  brought a Samsung n    sound bar 
Smartdevices,4,CG,  I like the TV pretty much The picture and sound quality is the best valued at this price segment But the only problem with the TV is depicted in the second pic i posted  I do not understand why it is happening when i change the channel for two seconds then it comes to normal
Smartdevices,5,CG,  AMAZON DELIVERY IS EXCELLENT BUT THE INSTALLATION SERVICE IS WORST  ONE PLUS TV AT THIS PRICE OF       IS REALLY WORTH RELIANCE DIGITAL SERVICE IS GOOD AND FASTER THAN AMAZON AND THE SERVICE FROM RELIANCE DIGITAL IS EXCELLENT 
Smartdevices,1,OR,  One plus led quality very poor  And bottom beading not proper stick with tv screen so occure focusing issue  We raise the complaint and prob attend by technician  He told this is manufacturer defect comes with one plus led tv always in my home other led tv sony brawia   In this sony tv beading proper fits with body   Technician told me not compare with sony  One plus is a low brand 
Smartdevices,5,OR,  After   month   I am still love to watch tv with OnePlus y series   earlier I wished to brought you series but you series was not available so i have brought Y series  But it is truly love in it   yeah still some bugs are there but I am happy to ignore it   my best experience is swich off the room lights and  tv brightness or tv ground light works good and a glass of  made  my tv experience good  
Smartdevices,1,CG,  Not a good product the software is bad   Bluetooth quality is bad  TV is slow   While working the sound also goes off
Smartdevices,2,CG,  Software problem laggy poor remote connectivity chrome cast is vest do not think for chrome in this device screen will stuckDisplay quality is not good picture look like fadedOver not a good experienceI like sound   bezel only in this tv other then no use of this tv
Smartdevices,2,CG,  The product received was in good condition  amazon delivery is awesome  But the performance of the TV is not satisfactory  I am facing a technical issue with the television   the colours are too bright for a normal eye  The remote   Television connection is bad  takes a long time to switch on off   change the channels    
Smartdevices,1,OR,  Your browser does not support HTML  video   Exactly after   days screen damaged even service also after complaint nonone resopond from last one wee still waiting    plz do not buy
Smartdevices,4,CG,  Product Good  however Amazon service very very very BAD  Installation done after   days with so many follow ups Poor service support  Service provider changes schedule dates    I have very bad experience with Amazon service by this product  
Smartdevices,3,OR,  Good product   Picture quality is good  surround sound works well Fairly responsive UI Expected awesome picture quality and primium UI quality and responce but it is not there  so did not feel like one plus TV UI clarity is very bad  feel like it is pixelated  but video picture quality is good
Smartdevices,1,OR,  it is a old model tv you cannot get dual band frequency of  the tv and if you need to do any this with picture quality the you will need to stop the movie and then go to service to resolve the issues other brand tv have better features than this old technology
Smartdevices,1,OR,  First of all its not a   inch it is a cut sizeNot working voice recognitionNot looking one plus brand it is defiantly china assemble item only one plus using nameIn my opinion one plus loose ur brand valueIf I compare to realme and miOne plus is less than other product
Smartdevices,1,OR,  So first thing is that you cannot control this TV with the fire stick remotes power and volume buttons  next thing is you cannot even connect it to Alexa  one plus support states that they will release a software update but not sure when  The sound is so bad  even my phone sounds better than this TV 
Smartdevices,4,CG,  The TV is awesome buy for a budget smart TV  Lives up to the reputation of One  Products  Sound output is not that excellent but overall a good product for its price segment  Its definitely good option for a bedroom TV  Its a ideal    inch is good for viewing distance of   ft  If your distance is more than   ft then please prefer a    inch Tv
Smartdevices,4,CG,  Pros    Very good from the price point   Setting up was easyCons    The software has lot of bugs and needs to be fixed    Connect app is very poor  Was never able to use it even from OnePlus phone 
Smartdevices,5,CG,  This product comes with good box packing and delivery boy unbox the tv at the time of delivery The feature of this tv is very good and easy to handle with simple remote and the voice recognisation feature is very good and also with good quality TV picture  
Smartdevices,1,OR,  Oneplus TV have lots of bugsHDMI ARC dnt work properly  Have to restart TV to get it work  Its lags too much No    mm jack Optical port is brokern after some days Bluetooth headset does not connects automatically  Have to unpair and pair again Youtube sometimes crashes Playing videos through media player is annoying  Next video comes while fast forwarding 
Smartdevices,1,OR,  Do not buy this product as it is quality is worst There are bugs  small insects  ants  entering into the display and roaming freely inside it  Please see the picture I attached with this review I am trying to contact customer care for last   days but no reply from their side as well  I feel like i have wasted       on this product 
Smartdevices,1,OR,  The product is not at all good aa compared to the competitors  I bought a    inch smart tv   For which there waa no installation done   the tv is giving electric shock if you touch it   The remote that came with it is not working  Nd i can not get in touch with anyone  
Smartdevices,4,CG,  Your browser does not support HTML  video   Bought a wall mount bracket   it was movable and great by the installation person   Very much kind of him   Even though bracket has to be wall mounted   drilling on wall there was not even a dust on the floor   Installer was using the drilling machine with dust collector 
Smartdevices,1,OR,    there is no wall stand you have to pay extra   if you are installing an new app like airtel xtream or sony live it is not installing i am very frustated now feeling like waste of money    now after    days you can not return it back    guaranty will not work in this installation issue I was wrong i trusted this Chinese tvplease do not buy      
Smartdevices,4,CG,  Your browser does not support HTML  video   Product is good but pictury quality is not as expected I feel MI smart tv picture quality is better than this OnePlus Tv  my opinion because some people feel that OnePlus tv picture quality is better than MI tv   Connectivity is good  It runs android   with built in playstore 
Smartdevices,5,OR,  Installation services is to bad he was not fixing your septop  and also  i was requesting him sir plz can you fixed the septop boxx and also informing us about products operating details but he straightly telling no i am here for open and fix the but  he  is misser  and also  tv speed is too much slow but viewing quality is amazing and etc thing s is also good but installation services is  useless 
Smartdevices,5,CG,  this product is good  light weight  thin and i m totally satisfied with there picture quality   may be a little improvement is required with sound but overall product quality is good 
Smartdevices,1,CG,  Never go for it  I was a OnePlus fan and I am totally disappointed  The tv display panel has some issues within one month of purcahse  It has a red tint kind of thing on the screen  I waited for a long time to buy the tv from OnePlus and this is I get 
Smartdevices,3,OR,  Tried every settings  but audio is not crystal  as mentioned  Bezel less display is dope though 
Smartdevices,3,OR,  Your browser does not support HTML  video   has power button problem with in   month when switching on in the remote it is not switching on after several attempts it is switching on
Smartdevices,4,OR,  Picture quality is good and sound quality is very poor  Remote control is very slow in connecting 
Smartdevices,5,OR,  the  product is worth of buying  the price of the tv is  comes around      k   comparing to the other brand   one plus gives standard and quality  product  I am giving this review after one year the warranty period is over and  still there is no problem with product  amazon provided the installation on the same day of delivery   I appreciate  amazon for it    
Smartdevices,5,CG,  The TV is very good to have as a secondary TV  The sound is great and the remaining qualities are simply superb    The picture quality is really good for a    Inch TV and the Bezel Free design gives it a great look  Once the remote is connected  there is no problem with the voice recognition or the controlling    Overall a great product for very less price  Must Buy
Smartdevices,1,OR,  Very disappointing with this new product of One plus   Because screen not appear issue found within   months of purchase  And the service is poor   service center not available at nearby Guys do not waist ur money to buy this  Buy samsung  sony tv
Smartdevices,1,CG,  whenever i try to enter the wifi password i am not able to enter it and i am not even getting an on display keyboard had to use a separate keyboard  And whenever i click on google assistant the bluetooth window pops open and it shows searching for accesories
Smartdevices,3,OR,  Sound quality bis not good comparing with same segment led    w sound is a joke 
Smartdevices,5,OR,  Nyc product I have been using one plus   for last   yrs and i m very satisfied with the quality that one plus offers and this smart tv form one plus is also good
Smartdevices,2,OR,  This One plus LED tv gets hanged every time  Its not worth bying it  Sound is also not audible  Please go for Mi LED tv instead as I am using Mi oed tv  a pro too since last   years  But purchased One plus tv just    days ago and hanging problem is since then only 
Smartdevices,4,CG,  Good Android TV in the price range with decent picture quality and good sound quality  Impressed with the installation service by VECARE  The walmount was not a part of the package  however got it for free as a part of the free installation  The serviceman were v polite and professional  Amazon  like Flipkart  should work on better extended warranty deals  The Flipkart one is quite a deal at     for   extra years 
Smartdevices,5,CG,  One Plus perfect choice with reasonable price and good picture quality is best i am happy with this purchase  Amazon in service is excellent second day delivery 
Smartdevices,5,CG,  Could not have asked for more in this price  The tv is perfect just as one would expect from a OnePlus Device But it is  better to get a soundbar with it for amazing sound 
Smartdevices,3,OR,  Interface issuesLags so muchScreen cast taking too much time to connectApart from above issues  overall product is good within this price range
Smartdevices,3,OR,  It lags in between and when we play ps  it hangs every    seconds  It goes off stating No signal and comes back  even after software update  Not much Happy overall  Felling bad that I went for this when I had better options  
Smartdevices,4,CG,  Quality is good ButIt lags while on and offScreen mirroring is not possible with Vivo phonesIt only works when external speakers has the hdmi supportChrome casting has issue  even when I disconnect the YouTube or wynk  it keeps playing on the TV screenHoping that Oneplus will have the OTA updates very soon to fix these issues
Smartdevices,3,CG,  Let me share my one plus experience Picture quality   very good only at application like Netflix and other apps not that great in dth channels Sound   Very bad  might be good with additional speakersDesign   goodRemote control functionality   goodSo far i would like to give     stars out of      
Smartdevices,5,OR,  Picture and sound quality is not so great  Service is good  Connectivity is also goodI am facing issue to connect with wifi  After every   or   months it is automatically disconnected to wifi  and when i am trying to reconnect it wifi turned off automatically  I need to reset everytime but this solution not working as well Frustrated with this
Smartdevices,4,CG,  The product is really amazing  The picture clarity and sound is really good  The design looks cool  The interface is very smooth and user friendly  Over all best TV for   k 
